t,x,y,radians
14.27999999999974,1.0018430950348773,-7.994597435971826,0.0004547046422925373
14.28999999999974,1.0018330000137152,-7.994585904338498,0.00044775366782811817
14.29999999999974,1.0018224664879833,-7.994575029436718,0.00044073503017095004
14.30999999999974,1.0018115013289204,-7.994564805779806,0.000433651351925403
14.31999999999974,1.0018001114715192,-7.994555227833418,0.0004265052080121313
14.329999999999739,1.0017883039120883,-7.9945462902062845,0.00041929922103550515
14.339999999999739,1.0017760857055615,-7.994537987364112,0.0004120359659161788
14.349999999999739,1.0017634639630195,-7.994530313724947,0.00040471806525852236
14.359999999999738,1.001750445849162,-7.994523263754553,0.00039734809398319016
14.369999999999738,1.0017370385797664,-7.994516831918726,0.0003899286270108365
14.379999999999738,1.0017232494191675,-7.994511012683294,0.0003824622392621156
14.389999999999738,1.001709085677754,-7.9945058005618055,0.00037495145797396604
14.399999999999737,1.0016945547094578,-7.9945011900201655,0.000367398858067042
14.409999999999737,1.0016796639092334,-7.994497175476633,0.00035980696677828205
14.419999999999737,1.0016644207106022,-7.994493751349511,0.00035217831134462464
14.429999999999737,1.001648832583178,-7.9944909120571435,0.0003445154190030083
14.439999999999737,1.001632907030208,-7.994488652065606,0.0003368207693066556
14.449999999999736,1.001616651586128,-7.9944869658410225,0.0003290968418087892
14.459999999999736,1.0016000738141038,-7.994485847754193,0.0003213461160626318
14.469999999999736,1.0015831813036349,-7.994485292175972,0.00031357107162140603
14.479999999999736,1.001565981668172,-7.994485293620316,0.00030577414035461875
14.489999999999736,1.0015484825426877,-7.994485846601231,0.0002979577541317768
14.499999999999735,1.001530691581239,-7.994486945442045,0.00029012434482238696
14.509999999999735,1.0015126164546861,-7.994488584609191,0.0002822762966122403
14.519999999999735,1.0014942648482879,-7.99449075847379,0.00027441599368712783
14.529999999999735,1.00147564445942,-7.99449346150239,0.00026654582023284055
14.539999999999734,1.0014567629952262,-7.994496688209278,0.00025866811275145367
14.549999999999734,1.001437628170267,-7.994500432918065,0.00025078520774504237
14.559999999999734,1.0014182477043185,-7.994504690095475,0.00024289939403196602
14.569999999999734,1.0013986293200936,-7.994509454208289,0.000235012960430584
14.579999999999734,1.0013787807409993,-7.99451471972335,0.0002271281957592557
14.589999999999733,1.001358709688906,-7.994520481155248,0.00021924734115262467
14.599999999999733,1.0013384238819198,-7.994526732923264,0.00021137263774533447
14.609999999999733,1.0013179310322198,-7.994533469494427,0.0002035062789883128
14.619999999999733,1.0012972388438979,-7.994540685335828,0.00019565045833248745
14.629999999999733,1.0012763550108208,-7.994548374962303,0.0001878073215450703
14.639999999999732,1.0012552872145164,-7.994556532888753,0.00017997901439327323
14.649999999999732,1.001234043122073,-7.994565153630139,0.00017216768264430822
14.659999999999732,1.0012126303840283,-7.994574231653805,0.00016437542438167132
14.669999999999732,1.0011910566323305,-7.994583761474837,0.00015660429000514283
14.679999999999731,1.001169329478322,-7.994593737608389,0.000148856329914503
14.689999999999731,1.0011474565107288,-7.9946041545696716,0.00014113359450953212
14.699999999999731,1.001125445293667,-7.99461500696933,0.00013343803882257882
14.70999999999973,1.0011033033647052,-7.994626289370385,0.00012577166556970756
14.71999999999973,1.0010810382329025,-7.994637996288236,0.00011813642978326695
14.72999999999973,1.0010586573769067,-7.994650122286028,0.00011053423881188983
14.73999999999973,1.0010361682430782,-7.994662661926965,0.00010296700000420899
14.74999999999973,1.0010135782436358,-7.994675609917364,9.543657302514143e-05
14.75999999999973,1.0009908947548134,-7.994688960915917,8.794476985588832e-05
14.76999999999973,1.0009681251150806,-7.994702709486006,8.049340247765083e-05
14.77999999999973,1.000945276623385,-7.9947168502864425,7.308428287163015e-05
14.78999999999973,1.0009223565373642,-7.994731377928408,6.571917533531162e-05
14.799999999999729,1.0008993720716297,-7.994746287166193,5.839979648246476e-05
14.809999999999729,1.0008763303960677,-7.994761572658777,5.112786292685912e-05
14.819999999999729,1.0008532386341664,-7.994777229112876,4.39050435985484e-05
14.829999999999728,1.0008301038613792,-7.994793251282947,3.6732959743870484e-05
14.839999999999728,1.0008069331035325,-7.994809633923497,2.9613232609163277e-05
14.849999999999728,1.0007837333352374,-7.9948263717890855,2.2547483440764664e-05
14.859999999999728,1.0007605114782996,-7.994843459634324,1.5537238117580894e-05
14.869999999999727,1.0007372744002245,-7.994860892213873,8.584022518518218e-06
14.879999999999727,1.0007140289127225,-7.994878664377808,1.6893625224828864e-06
14.889999999999727,1.0006907817702102,-7.994896770976254,-5.145311359050493e-06
14.899999999999727,1.000667539668409,-7.994915206811697,-1.1918520930891488e-05
14.909999999999727,1.0006443092428952,-7.994933966782037,-1.8628883365281313e-05
14.919999999999726,1.0006210970677456,-7.994953045689848,-2.5275015834461175e-05
14.929999999999726,1.0005979096541757,-7.994972438576167,-3.1855583194388106e-05
14.939999999999726,1.0005747534492424,-7.994992140195969,-3.836925030101914e-05
14.949999999999726,1.0005516348345207,-7.99501214554269,-4.481472969402713e-05
14.959999999999726,1.0005285601248448,-7.995032449657484,-5.119078159680074e-05
14.969999999999725,1.0005055355670995,-7.995053047486177,-5.749616623272865e-05
14.979999999999725,1.0004825673389977,-7.995073934022316,-6.372969150891535e-05
14.989999999999725,1.0004596615479164,-7.995095104211796,-6.989021301618116e-05
14.999999999999725,1.0004368242297594,-7.995116553191282,-7.597658634534637e-05
15.009999999999724,1.0004140613478487,-7.9951382760497856,-8.198771477094714e-05
15.019999999999724,1.0003913787918506,-7.995160267828666,-8.792254925123541e-05
15.029999999999724,1.0003687823767342,-7.995182523664678,-9.378004074446313e-05
15.039999999999724,1.0003462778417553,-7.99520503864692,-9.955918789259807e-05
15.049999999999724,1.0003238708494553,-7.995227808007568,-0.00010525903702132384
15.059999999999723,1.0003015669847481,-7.9952508268834555,-0.00011087863445632402
15.069999999999723,1.0002793717539713,-7.995274090459121,-0.00011641707420699802
15.079999999999723,1.000257290584001,-7.995297593919127,-0.00012187345028274526
15.089999999999723,1.0002353288213406,-7.99532133263879,-0.0001272469520603968
15.099999999999723,1.0002134917313645,-7.995345301850393,-0.00013253672123306786
15.109999999999722,1.0001917844974466,-7.995369496881606,-0.00013774199486130535
15.119999999999722,1.0001702122202232,-7.995393913060115,-0.0001428620100056561
15.129999999999722,1.0001487799168514,-7.995418545665935,-0.00014789605141038285
15.139999999999722,1.000127492520286,-7.995443390074462,-0.00015284340381974826
15.149999999999721,1.0001063548785774,-7.995468441756474,-0.0001577034473454467
15.159999999999721,1.0000853717542975,-7.995493696039704,-0.00016247551441545663
15.169999999999721,1.000064547823849,-7.995519148347265,-0.00016715903282518826
15.17999999999972,1.0000438876769018,-7.995544794197644,-0.0001717534303700517
15.18999999999972,1.0000233958158378,-7.995570629157019,-0.00017625818252917297
15.19999999999972,1.0000030766552608,-7.995596648696203,-0.00018067276478167803
15.20999999999972,0.9999829345214564,-7.995622848333701,-0.00018499670029040869
15.21999999999972,0.9999629736519053,-7.995649223731069,-0.00018922955990192253
15.22999999999972,0.9999431981949053,-7.995675770454496,-0.0001933709144627772
15.23999999999972,0.9999236122091224,-7.995702484117858,-0.00019742038250324614
15.24999999999972,0.9999042196632255,-7.995729360335029,-0.00020137758255360275
15.25999999999972,0.9998850244354819,-7.995756394862931,-0.00020524218082783633
15.269999999999719,0.999866030313467,-7.995783583410798,-0.00020901389122365192
15.279999999999719,0.999847240993753,-7.995810921783231,-0.00021269242763875465
15.289999999999718,0.9998286600816775,-7.99583840564177,-0.00021627755165456536
15.299999999999718,0.9998102910910479,-7.995866030791003,-0.00021976907253622082
15.309999999999718,0.9997921374439835,-7.995893793035508,-0.00022316679954885772
15.319999999999718,0.9997742024706956,-7.995921688322907,-0.0002264705896413286
15.329999999999718,0.9997564894093983,-7.995949712505445,-0.000229680299762486
15.339999999999717,0.9997390014061358,-7.9959778614830395,-0.0002327958345448983
15.349999999999717,0.9997217415146868,-7.996006131203281,-0.00023581714630484965
15.359999999999717,0.999704712696528,-7.996034517613746,-0.00023874418735862424
15.369999999999717,0.9996879178207743,-7.9960630167096856,-0.00024157695770622207
15.379999999999717,0.999671359664189,-7.996091624486333,-0.00024431545734764315
15.389999999999716,0.9996550409111477,-7.996120337081958,-0.0002469597339666033
15.399999999999716,0.9996389641537418,-7.996149150539451,-0.00024950983524681835
15.409999999999716,0.9996231318917889,-7.996178060949367,-0.0002519658565557199
15.419999999999716,0.9996075465329249,-7.996207064449928,-0.00025432794094445543
15.429999999999715,0.9995922103927551,-7.996236157179339,-0.0002565962314641724
15.439999999999715,0.9995771256949684,-7.996265335371156,-0.0002587708711660183
15.449999999999715,0.9995622945715128,-7.9962945952112285,-0.00026085205078485636
15.459999999999715,0.9995477190627572,-7.996323932933075,-0.00026284000873926574
15.469999999999715,0.9995334011176855,-7.9963533449609265,-0.0002647349834478255
15.479999999999714,0.9995193425942168,-7.9963828275759425,-0.00026653726101283056
15.489999999999714,0.9995055452594217,-7.9964123771546305,-0.00026824712753657586
15.499999999999714,0.99949201078984,-7.996441990025792,-0.0002698649168050721
15.509999999999714,0.9994787407717676,-7.996471662613575,-0.0002713909626043301
15.519999999999714,0.9994657367015961,-7.99650139138979,-0.0002728256464040764
15.529999999999713,0.9994529999862237,-7.996531172730857,-0.0002741693496740375
15.539999999999713,0.9994405319433634,-7.996561003156225,-0.00027542250156765584
15.549999999999713,0.999428333802001,-7.99659087918532,-0.0002765855312383738
15.559999999999713,0.9994164067028155,-7.996620797337546,-0.0002776588678396337
15.569999999999713,0.9994047516985849,-7.996650754179967,-0.00027864298820859385
15.579999999999712,0.9993933697546257,-7.996680746422675,-0.0002795384168661282
15.589999999999712,0.9993822617493727,-7.996710770680371,-0.0002803456783331108
15.599999999999712,0.9993714284748388,-7.9967408236631,-0.00028106529713041564
15.609999999999712,0.9993608706371678,-7.996770902033201,-0.0002816978454626326
15.619999999999711,0.9993505888571544,-7.996801002548354,-0.00028224389553435154
15.629999999999711,0.9993405836708443,-7.996831121918535,-0.0002827040672338781
15.639999999999711,0.9993308555300733,-7.996861257044429,-0.0002830789804495179
15.64999999999971,0.9993214048031548,-7.996891404731333,-0.00028336925506957663
15.65999999999971,0.999312231775446,-7.996921561832201,-0.00028357555866607585
15.66999999999971,0.999303336650015,-7.996951725199965,-0.000283698558811037
15.67999999999971,0.9992947195482534,-7.996981891830586,-0.0002837389707601973
15.68999999999971,0.9992863805106579,-7.997012058576949,-0.0002836974620855783
15.69999999999971,0.9992783194973885,-7.997042222482654,-0.00028357479572663316
15.70999999999971,0.9992705363890704,-7.997072380591275,-0.000283371734622815
